"Warum denn nicht. Rahmenverträge sind ein flottes Ding. Seit einigen Jahren schliesse ich mit meinen Mitarbeitern nur Rahmenverträge ab. Diese dürfen und können sodann von mir nach Bedarf unbürokratisch angepasst werden. Ist ein Mitarbeiter mit etwas nicht einverstanden, so hat er das Recht mich für ein Urteil anzurufen und ich werde dann nach eingehender Prüfung der Sachlage, einen zur Zufriedenheit aller Beteiligten gültigen Entscheid fällen, welcher bestimmt auch bis zur nächsten Vertragsänderung gilt.","Sentiment(polarity=0.33999999999999997, subjectivity=0.0)"
"Dass diese extreme Rechtspartei gegen alles ist, wissen wir seit es sie gibt.","Sentiment(polarity=0.0, subjectivity=1.0)"
Als Oppositionspartei kann man zu allem nein sagen! Hat diese Partei nicht 2 regierende Bundesräte?,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Mein Freund sagt zu seinen Kindern ""Nicht immer einfach zu allem nur nein sagen, Das ist kein SVP Haushalt......."" Es währe glaubhafter abzuwarten was die Verhandlungen mit der EU ergeben und konstruktiv an Lösungen zu Arbeiten. Die SVP ist eine Regierungspartei und soll endlich einmal anfangen diese Verantwortung wahr zu nehmen.","Sentiment(polarity=0.925, subjectivity=0.0)"
Find ich gut!,"Sentiment(polarity=1.0, subjectivity=0.0)"
"Ob man nun die SVP mag oder nicht, aktuell ist es die einzige Partei m, welche sich offen gegen den Rahmenvertrag stellt. Wer sich einmal mit dem Thema auseinandergesetzt, dem muss klar sein ,dass dieser Vertrag unter allen Umständen verhindert werden muss.","Sentiment(polarity=0.5, subjectivity=0.0)"
"Es ist leider so, dass die SVP die einzige partei ist welche zur Schweiz steht und sich nicht von der EU unterdrücken lassen will. Die Verhandlungen in Brüssel sollte Christoph Blocher führen !","Sentiment(polarity=0.0, subjectivity=0.0)"
"Und die nächste Vorlage der SVP, die den Bach runter geht...","Sentiment(polarity=0.0, subjectivity=0.0)"
@Maik Wir müssen dringen mehr in Bildung investieren....,"Sentiment(polarity=0.0, subjectivity=1.0)"
@Maik hey cool. du kannst kommentieren!,"Sentiment(polarity=0.35, subjectivity=0.0)"
