Ab Montag werden bestimmt die Fallzahlen schon erste sinkenden Tendenzen dieser Abstimmung zeigen.,"Sentiment(polarity=0.0, subjectivity=0.0)"
Jetzt muss noch die 2G Reglung kommen wie in Deutschland kommt 2022.,"Sentiment(polarity=0.0, subjectivity=0.0)"
Bitte nicht jammern wen es wider für alle Lokdown gibt oder für alle Test die selbst Bezahlt werden müssen. Noch schlimmer Danke für die ….Zukunft unserer Kinder.,"Sentiment(polarity=-0.25, subjectivity=0.0)"
"Chance verpasst.... Europa lacht über die Schweizer Bürger - sie haben nicht verstanden, das es auch um ihre Freiheit, ihre Kinder und dem Abbau der Demokratie geht, denn jetzt kann unsere Regierung aufgrund der täglichen nicht validierbaren Zahlen mit uns machen was sie wollen...","Sentiment(polarity=1.0, subjectivity=0.0)"
@Lehrer Y meine Worte,"Sentiment(polarity=0.0, subjectivity=0.0)"
@Lehrer Y Abstimmungsdossier nicht gelesen???,"Sentiment(polarity=0.0, subjectivity=0.0)"
"Die Impfskeptiker, Bundesrathasser und Demonstranten sollen jetzt endlich mal einsehen, dass die Mehrzahl des Volkes hinter der Strategie des BR steht. Klar ist vieles nicht optimal gelaufen, aber wenn wir uns mit anderen Strategien vergleichen haben sie es bis jetzt ganz ok gelöst. Immer nur motzen aber keine brauchbaren Lösungen haben ist nicht besser.","Sentiment(polarity=0.08333333333333333, subjectivity=0.0)"
"@Realistin40 steht man hinter dem bundesrat,wenn man mit angst zum ja genötigt wurde?toller rückhalt","Sentiment(polarity=0.0, subjectivity=0.0)"
Was machen die Leute wenn 4te oder 5te impfung pflicht wird?,"Sentiment(polarity=0.0, subjectivity=0.0)"
"@Roger_Baumgartner Sich impfen lassen, ist ja kein Ding","Sentiment(polarity=0.0, subjectivity=0.0)"
"@Roger_Baumgartner es ist noch nicht mal die Erste Pflicht, alles einfach weiter tief ein- und ausatmen, hilft ungemein beim Denken…","Sentiment(polarity=0.7, subjectivity=0.0)"
@Roger_Baumgartner impfen. Wieso?,"Sentiment(polarity=0.0, subjectivity=0.0)"
Ist jetzt endlich alles klar? Fertig mit den Verschwörungstheorien von wegen Massnahmen seien gesetzlich nicht legitimiert und gegen die Verfassung. Das Volch hat gesprochen. Es gilt es zu akzeptieren.,"Sentiment(polarity=0.25, subjectivity=0.0)"
"Nun, gaanz einfach Was immer auch kommt, die grosse Mehrheit hat dies so gewollt. Es soll sich keiner dieser Personen darüber aufregen oder nun dagegen sein. Jeder durfte selbst entscheiden. Es ist zwar sehr rar, dass sich ein Volk selbst die Freiheit beschneidet, hier ist es aber anscheinend so.... Denkt zurück an die Zeit, als Ihr noch frei wart. Dies ändert ab heute.","Sentiment(polarity=0.06666666666666665, subjectivity=0.0)"
"@Maurinie die Mehrheit regt sich wohl eher über all die Nörgeler auf, welche uns jeder Zeit erzählen wollen wie schlecht es uns geht…","Sentiment(polarity=-1.0, subjectivity=0.0)"
Job in der pflege adeee 🙋🏼‍♀️ Lasse mich umschulen,"Sentiment(polarity=0.0, subjectivity=0.0)"
Schlaganfälle häufen sich bei Geimpften stehen aber nicht in Verbindung ist halt reiner Zufall…. Bald wird wohl jeder jemanden kennen mit Nebenwirkungen…. Bei mir ist es schon eingetreten….,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)"
